Operator,Category,Product,Metric,Year,Month,Value,Month_Num,Date
Inventory Adjustment,Sulphur (tonnes),,,2024,November,14164.9,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,41663.7,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,99557.6,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,51506.6,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,201285.1,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,178191.8,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,73759.9,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,199781.2,11,2024-11-01
Inventory Adjustment,Sulphur (tonnes),,,2024,November,141158.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,18687.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,15036.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,270.5,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1639905.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1422086.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1485991.4,11,2024-11-01
Production,Electricity (MWh),,,2024,November,98870.4,11,2024-11-01
Production,Electricity (MWh),,,2024,November,132133.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1738601.4,11,2024-11-01
Production,Electricity (MWh),,,2024,November,627326.4,11,2024-11-01
Production,Electricity (MWh),,,2024,November,101662.7,11,2024-11-01
Production,Electricity (MWh),,,2024,November,807262.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,41397.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,139068.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,193827.2,11,2024-11-01
Production,Electricity (MWh),,,2024,November,13540.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,85008.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,104.5,11,2024-11-01
Production,Electricity (MWh),,,2024,November,838436.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,25378.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,29239.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,73728.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,170352.2,11,2024-11-01
Production,Electricity (MWh),,,2024,November,58344.7,11,2024-11-01
Production,Electricity (MWh),,,2024,November,736.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,317.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1534056.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,603764.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,24080.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,101192.1,11,2024-11-01
Production,Electricity (MWh),,,2024,November,109560.5,11,2024-11-01
Production,Electricity (MWh),,,2024,November,85180.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,2832.7,11,2024-11-01
Production,Electricity (MWh),,,2024,November,68763.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,73222.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,127.7,11,2024-11-01
Production,Electricity (MWh),,,2024,November,287693.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,281802.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,288714.7,11,2024-11-01
Production,Electricity (MWh),,,2024,November,178984.1,11,2024-11-01
Production,Electricity (MWh),,,2024,November,41767.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1825498.6,11,2024-11-01
Production,Electricity (MWh),,,2024,November,283031.1,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1801484.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,606212.2,11,2024-11-01
Production,Electricity (MWh),,,2024,November,110995.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,4005519.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,2578532.5,11,2024-11-01
Production,Electricity (MWh),,,2024,November,371646.9,11,2024-11-01
Production,Electricity (MWh),,,2024,November,164261.3,11,2024-11-01
Production,Electricity (MWh),,,2024,November,2158861.8,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1907320.2,11,2024-11-01
Production,Electricity (MWh),,,2024,November,56949.0,11,2024-11-01
Production,Electricity (MWh),,,2024,November,152476.1,11,2024-11-01
Production,Electricity (MWh),,,2024,November,1229084.2,11,2024-11-01
Production,Electricity (MWh),,,2024,November,6422.1,11,2024-11-01
Production,Electricity (MWh),,,2024,November,64097.3,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,1177403.6,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,34525046.6,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,155675.4,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,1537.1,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,7225.5,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,13498.5,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,1471.4,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,14164.9,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,53686.5,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,99557.6,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,53231.9,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,58379073.0,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,178191.8,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,10377500.1,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,77601601.2,11,2024-11-01
Production,Sulphur (tonnes),,,2024,November,141158.9,11,2024-11-01
Closing Inventory,Electricity (MWh),,,2024,December,25907.5,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,16480.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,338.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1589196.9,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1396615.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1423246.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,4873.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,138741.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1723351.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,561491.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,107621.7,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,761648.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,43682.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,144971.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,205513.7,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,2578.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,102576.3,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,52.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,863214.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,24818.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1807.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,75028.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,143545.3,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,58827.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,824.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,613.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1489387.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,589262.3,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,3644.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,106325.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,126865.5,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,100460.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1605.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,66922.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,77407.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,133.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,262901.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,291834.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,219548.7,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,169383.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,43721.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1742891.3,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,233813.7,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1647228.2,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,575995.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,128799.0,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,4102883.6,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,2503347.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,350640.5,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,182224.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,2074481.9,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1968858.1,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,7909.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,175069.7,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,1312658.4,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,6331.8,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2024,December,69565.6,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,57901.6,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,0.0,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,166575.3,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,2.2,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,7723.8,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,14495.3,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,1657.0,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,14450.8,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,54441.3,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,103737.8,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,56487.7,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,-2540036.5,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,229113.0,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,91195.7,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,92798.0,12,2024-12-01
Closing Inventory,Sulphur (tonnes),,,2024,December,159509.1,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,2966.0,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,213206.8,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,138765.9,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,38107.8,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,6698.0,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,136973.0,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,2030.2,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,144676.7,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,2545.5,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,10789.0,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,93270.9,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,123595.7,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,792627.0,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,265279.4,12,2024-12-01
Exported,Electricity (MWh),,,2024,December,137667.3,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,2966.0,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,213206.8,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,138765.9,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,38107.8,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,6698.0,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,136973.0,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,2030.2,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,144676.7,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,2545.5,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,10789.0,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,93270.9,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,123595.7,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,792627.0,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,265279.4,12,2024-12-01
Generated,Electricity (MWh),,,2024,December,137667.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,25907.5,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,16480.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,338.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1589196.9,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1396615.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1423246.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,4873.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,138741.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1723351.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,561491.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,107621.7,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,761648.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,43682.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,144971.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,205513.7,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,2578.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,102576.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,52.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,863214.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,24818.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1807.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,75028.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,143545.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,58827.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,824.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,613.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1489387.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,589262.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,3644.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,106325.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,126865.5,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,100460.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1605.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,66922.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,77407.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,133.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,262901.4,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,291834.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,219548.7,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,169383.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,43721.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1742891.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,233813.7,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1647228.2,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,575995.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,128799.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,4102884.6,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,2503347.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,350640.0,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,182224.9,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,2074482.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1968858.1,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,7909.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,175069.7,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,1312658.3,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,6331.8,12,2024-12-01
Inventory Adjustment,Electricity (MWh),,,2024,December,69565.6,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,57901.6,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,0.0,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,166575.3,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,2.2,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,7723.8,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,14495.3,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,1657.0,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,14450.8,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,54441.4,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,103737.8,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,56488.0,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,-2540036.8,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,229113.0,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,91195.6,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,92798.0,12,2024-12-01
Inventory Adjustment,Sulphur (tonnes),,,2024,December,159509.1,12,2024-12-01
Production,Electricity (MWh),,,2024,December,25922.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,16480.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,338.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1666804.5,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1426332.9,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1501661.1,12,2024-12-01
Production,Electricity (MWh),,,2024,December,95938.3,12,2024-12-01
Production,Electricity (MWh),,,2024,December,138741.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1833109.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,656782.1,12,2024-12-01
Production,Electricity (MWh),,,2024,December,107621.7,12,2024-12-01
Production,Electricity (MWh),,,2024,December,772815.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,43682.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,144971.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,206926.9,12,2024-12-01
Production,Electricity (MWh),,,2024,December,13463.3,12,2024-12-01
Production,Electricity (MWh),,,2024,December,102576.3,12,2024-12-01
Production,Electricity (MWh),,,2024,December,52.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,866607.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,25807.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,29137.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,75028.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,169434.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,63263.1,12,2024-12-01
Production,Electricity (MWh),,,2024,December,824.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,613.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1497092.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,607294.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,23367.7,12,2024-12-01
Production,Electricity (MWh),,,2024,December,106325.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,128164.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,100460.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1605.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,66922.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,77407.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,133.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,296963.3,12,2024-12-01
Production,Electricity (MWh),,,2024,December,342693.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,286663.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,189279.3,12,2024-12-01
Production,Electricity (MWh),,,2024,December,43721.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1924657.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,247680.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1888024.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,638972.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,128799.0,12,2024-12-01
Production,Electricity (MWh),,,2024,December,4301287.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,2807997.4,12,2024-12-01
Production,Electricity (MWh),,,2024,December,386686.5,12,2024-12-01
Production,Electricity (MWh),,,2024,December,182224.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,2282964.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,2155569.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,49205.2,12,2024-12-01
Production,Electricity (MWh),,,2024,December,175069.7,12,2024-12-01
Production,Electricity (MWh),,,2024,December,1342212.6,12,2024-12-01
Production,Electricity (MWh),,,2024,December,6331.8,12,2024-12-01
Production,Electricity (MWh),,,2024,December,69565.6,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,1187176.2,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,34857188.8,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,166575.3,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,1529.6,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,7723.8,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,15229.5,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,1657.0,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,14450.8,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,63353.7,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,103737.8,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,58129.7,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,58718158.5,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,229113.0,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,10389465.4,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,77759757.0,12,2024-12-01
Production,Sulphur (tonnes),,,2024,December,159509.1,12,2024-12-01
Closing Inventory,Electricity (MWh),,,2025,January,24568.2,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,16014.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,335.9,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1569331.8,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1370960.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1389583.2,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,5571.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,132255.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1769168.5,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,585026.6,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,107795.8,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,845451.1,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,42938.5,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,145744.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,207012.6,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,229.1,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,98258.5,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,101.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,889343.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,26846.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,2019.8,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,77548.6,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,173299.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,62979.7,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,911.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,855.6,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1477143.6,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,608641.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1485.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,107359.7,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,92563.5,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,73433.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,2091.9,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,70780.2,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,76066.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,136.3,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,245601.7,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,238053.7,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,224361.8,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,163477.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,41101.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1879866.5,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,186776.7,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,1741680.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,612263.4,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,161547.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,3827101.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,2268260.0,1,2025-01-01
Closing Inventory,Electricity (MWh),,,2025,January,351823.0,1,2025-01-01
