Year,Month,Date,Label,Top Level,Category 1,Category 2,Type,Value
2023,10,2023-10-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,19932657.4
2023,11,2023-11-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,20176649.8
2023,12,2023-12-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,21336127.8
2023,1,2023-01-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,753213.6999999955
2023,2,2023-02-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,1025067.3999999985
2023,3,2023-03-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,912274.3999999985
2023,4,2023-04-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,619953.1999999955
2023,5,2023-05-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,770205.299999997
2023,6,2023-06-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,568017.6999999993
2023,7,2023-07-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,481473.5000000037
2023,8,2023-08-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,495971.6000000052
2023,9,2023-09-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,424503.80000000447
2023,10,2023-10-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,422608.0000000037
2023,11,2023-11-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,726074.1000000052
2023,12,2023-12-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,591000.4999999963
2023,1,2023-01-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,23052574.599999998
2023,2,2023-02-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21380368.5
2023,3,2023-03-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,23100878.6
2023,4,2023-04-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,20564339.899999995
2023,5,2023-05-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21562769.799999997
2023,6,2023-06-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21670680.1
2023,7,2023-07-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,22972000.1
2023,8,2023-08-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,23003372.200000007
2023,9,2023-09-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,22332270.900000002
2023,10,2023-10-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,22842571.1
2023,11,2023-11-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,23519228.000000004
2023,12,2023-12-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,24879220.9
2024,1,2024-01-01,Opening Inventory,Opening Inventory,,,stock,11068972.4
2024,2,2024-02-01,Opening Inventory,Opening Inventory,,,stock,11472978.6
2024,3,2024-03-01,Opening Inventory,Opening Inventory,,,stock,11192500.7
2024,4,2024-04-01,Opening Inventory,Opening Inventory,,,stock,11563981.1
2024,5,2024-05-01,Opening Inventory,Opening Inventory,,,stock,11973464.5
2024,6,2024-06-01,Opening Inventory,Opening Inventory,,,stock,11336122.1
2024,7,2024-07-01,Opening Inventory,Opening Inventory,,,stock,9995439.4
2024,8,2024-08-01,Opening Inventory,Opening Inventory,,,stock,9555982.4
2024,9,2024-09-01,Opening Inventory,Opening Inventory,,,stock,9338680.2
2024,10,2024-10-01,Opening Inventory,Opening Inventory,,,stock,8823109
2024,11,2024-11-01,Opening Inventory,Opening Inventory,,,stock,9330200.6
2024,12,2024-12-01,Opening Inventory,Opening Inventory,,,stock,9418367.6
2024,1,2024-01-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1395263.9
2024,2,2024-02-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1370486.9
2024,3,2024-03-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1518401.8
2024,4,2024-04-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1485868.7
2024,5,2024-05-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1501773.6
2024,6,2024-06-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1400640.3
2024,7,2024-07-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1438515.8
2024,8,2024-08-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1478316.4
2024,9,2024-09-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1418717.2
2024,10,2024-10-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1559696.6
2024,11,2024-11-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1593741.9
2024,12,2024-12-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1664083.7
2024,1,2024-01-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,377242.1
2024,2,2024-02-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,373212.8
2024,3,2024-03-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,402303.1
2024,4,2024-04-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,382734.8
2024,5,2024-05-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,379371.7
2024,6,2024-06-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,352250.9
2024,7,2024-07-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,369290.9
2024,8,2024-08-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,368487.1
2024,9,2024-09-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,347008.6
2024,10,2024-10-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,356470.3
2024,11,2024-11-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,334456.3
2024,12,2024-12-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,339943.8
2024,1,2024-01-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,170892.1
2024,2,2024-02-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,169057.7
2024,3,2024-03-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,175537.4
2024,4,2024-04-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,169995.4
2024,5,2024-05-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,172535
2024,6,2024-06-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,166581.2
2024,7,2024-07-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,172711.5
2024,8,2024-08-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,174742.8
2024,9,2024-09-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,164235.1
2024,10,2024-10-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,174223.6
2024,11,2024-11-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,167121
2024,12,2024-12-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,164482.7
2024,1,2024-01-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,557261.5
2024,2,2024-02-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,551285.4
2024,3,2024-03-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,599684.5
2024,4,2024-04-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,556465.2
2024,5,2024-05-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,599279.4
2024,6,2024-06-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,601092.2
2024,7,2024-07-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,603831.5
2024,8,2024-08-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,608784.9
2024,9,2024-09-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,580328.2
2024,10,2024-10-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,594503.4
2024,11,2024-11-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,561714.9
2024,12,2024-12-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,580626.9
2024,1,2024-01-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2500659.6
2024,2,2024-02-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2464042.8
2024,3,2024-03-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2695926.8
2024,4,2024-04-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2595064.0999999996
2024,5,2024-05-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2652959.7
2024,6,2024-06-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2520564.6
2024,7,2024-07-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2584349.7
2024,8,2024-08-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2630331.2
2024,9,2024-09-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2510289.0999999996
2024,10,2024-10-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2684893.9000000004
2024,11,2024-11-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2657034.1
2024,12,2024-12-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2749137.1
2024,1,2024-01-01,Condensate Production,Condensate Production,Production,,flow,342093.8
2024,2,2024-02-01,Condensate Production,Condensate Production,Production,,flow,349935.7
2024,3,2024-03-01,Condensate Production,Condensate Production,Production,,flow,369396
2024,4,2024-04-01,Condensate Production,Condensate Production,Production,,flow,357200.7
2024,5,2024-05-01,Condensate Production,Condensate Production,Production,,flow,373725.7
2024,6,2024-06-01,Condensate Production,Condensate Production,Production,,flow,381731.6
2024,7,2024-07-01,Condensate Production,Condensate Production,Production,,flow,418177.2
2024,8,2024-08-01,Condensate Production,Condensate Production,Production,,flow,465687.9
2024,9,2024-09-01,Condensate Production,Condensate Production,Production,,flow,447401.6
2024,10,2024-10-01,Condensate Production,Condensate Production,Production,,flow,520502.2
2024,11,2024-11-01,Condensate Production,Condensate Production,Production,,flow,482946.2
2024,12,2024-12-01,Condensate Production,Condensate Production,Production,,flow,461167.4
2024,1,2024-01-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8981603.8
2024,2,2024-02-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8551144.7
2024,3,2024-03-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9148577.7
2024,4,2024-04-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8756447.4
2024,5,2024-05-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9029078.5
2024,6,2024-06-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8968153.8
2024,7,2024-07-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9007407.3
2024,8,2024-08-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8697910.2
2024,9,2024-09-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,8092360.5
2024,10,2024-10-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9468693.2
2024,11,2024-11-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9192889.8
2024,12,2024-12-01,In Situ Production,In Situ Production,Production,Nonupgraded,flow,9631010.9
2024,1,2024-01-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8042151.5
2024,2,2024-02-01,Mined Production,Mined Production,Production,Nonupgraded,flow,7804241.3
2024,3,2024-03-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8731224
2024,4,2024-04-01,Mined Production,Mined Production,Production,Nonupgraded,flow,7943289
2024,5,2024-05-01,Mined Production,Mined Production,Production,Nonupgraded,flow,6859051
2024,6,2024-06-01,Mined Production,Mined Production,Production,Nonupgraded,flow,7639544
2024,7,2024-07-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8723179.3
2024,8,2024-08-01,Mined Production,Mined Production,Production,Nonupgraded,flow,9179551.1
2024,9,2024-09-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8217059.5
2024,10,2024-10-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8637409.6
2024,11,2024-11-01,Mined Production,Mined Production,Production,Nonupgraded,flow,8764965
2024,12,2024-12-01,Mined Production,Mined Production,Production,Nonupgraded,flow,9221431.4
2024,1,2024-01-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7387521.1
2024,2,2024-02-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-6907211.4
2024,3,2024-03-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7417269.5
2024,4,2024-04-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-6785757.7
2024,5,2024-05-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-5809915.4
2024,6,2024-06-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-6633061.8
2024,7,2024-07-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7523321.1
2024,8,2024-08-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7828106.7
2024,9,2024-09-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-6799572.9
2024,10,2024-10-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7031438
2024,11,2024-11-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-7613567.6
2024,12,2024-12-01,Sent for Further Processing,Sent for Further Processing,Production,Nonupgraded,flow,-8091277.4
2024,1,2024-01-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,9636234.200000001
2024,2,2024-02-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,9448174.6
2024,3,2024-03-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10462532.2
2024,4,2024-04-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,9913978.7
2024,5,2024-05-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10078214.1
2024,6,2024-06-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,9974636
2024,7,2024-07-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10207265.500000002
2024,8,2024-08-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10049354.599999998
2024,9,2024-09-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,9509847.1
2024,10,2024-10-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,11074664.799999997
2024,11,2024-11-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10344287.200000001
2024,12,2024-12-01,Nonupgraded Total,Nonupgraded Total,Production,Oil Sands Production,flow,10761164.9
2024,1,2024-01-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6287330.2
2024,2,2024-02-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,5971247.5
2024,3,2024-03-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6380943.1
2024,4,2024-04-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,5861143.7
2024,5,2024-05-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,5040982.1
2024,6,2024-06-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,5667102.6
2024,7,2024-07-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6537838.8
2024,8,2024-08-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6782035.8
2024,9,2024-09-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,5750142
2024,10,2024-10-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6165886.3
2024,11,2024-11-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,6537105.6
2024,12,2024-12-01,Upgraded Production,Upgraded Production,Production,Oil Sands Production,flow,7005342.9
2024,1,2024-01-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15923564.400000002
2024,2,2024-02-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15419422.1
2024,3,2024-03-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,16843475.299999997
2024,4,2024-04-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15775122.399999999
2024,5,2024-05-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15119196.2
2024,6,2024-06-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15641738.6
2024,7,2024-07-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,16745104.3
2024,8,2024-08-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,16831390.4
2024,9,2024-09-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,15259989.1
2024,10,2024-10-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,17240551.099999998
2024,11,2024-11-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,16881392.8
2024,12,2024-12-01,Total Oil Sands Production,Total Oil Sands Production,Production,Oil Sands Production,flow,17766507.8
2024,1,2024-01-01,Total Production,Total Production,Production,,flow,18766317.800000004
2024,2,2024-02-01,Total Production,Total Production,Production,,flow,18233400.599999998
2024,3,2024-03-01,Total Production,Total Production,Production,,flow,19908798.099999998
2024,4,2024-04-01,Total Production,Total Production,Production,,flow,18727387.2
2024,5,2024-05-01,Total Production,Total Production,Production,,flow,18145881.599999998
2024,6,2024-06-01,Total Production,Total Production,Production,,flow,18544034.8
2024,7,2024-07-01,Total Production,Total Production,Production,,flow,19747631.2
2024,8,2024-08-01,Total Production,Total Production,Production,,flow,19927409.499999996
2024,9,2024-09-01,Total Production,Total Production,Production,,flow,18217679.8
2024,10,2024-10-01,Total Production,Total Production,Production,,flow,20445947.2
2024,11,2024-11-01,Total Production,Total Production,Production,,flow,20021373.1
2024,12,2024-12-01,Total Production,Total Production,Production,,flow,20976812.3
2024,1,2024-01-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1143099.7
2024,2,2024-02-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1056621.6
2024,3,2024-03-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1138990.6
2024,4,2024-04-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1138653.4
2024,5,2024-05-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1080985.5
2024,6,2024-06-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1075107.6
2024,7,2024-07-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1117475.3
2024,8,2024-08-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1147708.4
2024,9,2024-09-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1052252.8
2024,10,2024-10-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1181062.5
2024,11,2024-11-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1202890.1
2024,12,2024-12-01,Pentanes Plus  - Plant/Gathering Process,Pentanes Plus - Plant/Gathering Process,Receipts,Pentanes Plus,flow,1237734.7
2024,1,2024-01-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,366625.4
2024,2,2024-02-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,345167.8
2024,3,2024-03-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,358881.5
2024,4,2024-04-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,342393.2
2024,5,2024-05-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,341831.9
2024,6,2024-06-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,359402.4
2024,7,2024-07-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,349445.4
2024,8,2024-08-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,404487.9
2024,9,2024-09-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,302667.6
2024,10,2024-10-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,371349
2024,11,2024-11-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,382015.7
2024,12,2024-12-01,Pentanes Plus  - Fractionation Yield,Pentanes Plus - Fractionation Yield,Receipts,Pentanes Plus,flow,391511.5
2024,1,2024-01-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9768.4
2024,2,2024-02-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9370.7
2024,3,2024-03-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,10426.6
2024,4,2024-04-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,11181.4
2024,5,2024-05-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9941.3
2024,6,2024-06-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9226.9
2024,7,2024-07-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9402
2024,8,2024-08-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9059
2024,9,2024-09-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,8950
2024,10,2024-10-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9699.3
2024,11,2024-11-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,9769.5
2024,12,2024-12-01,Skim Oil Recovered,Skim Oil Recovered,Receipts,,flow,11624
2024,1,2024-01-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,11409.9
2024,2,2024-02-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,8201.8
2024,3,2024-03-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,10699.8
2024,4,2024-04-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,12392
2024,5,2024-05-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,9714.8
2024,6,2024-06-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,8489.9
2024,7,2024-07-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,10589.7
2024,8,2024-08-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,9965.8
2024,9,2024-09-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,8618.6
2024,10,2024-10-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,8701.5
2024,11,2024-11-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,8886.4
2024,12,2024-12-01,Waste Plant Receipts,Waste Plant Receipts,Receipts,,flow,6559.4
2024,1,2024-01-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,520231.3
2024,2,2024-02-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,517649.8
2024,3,2024-03-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,558407.7
2024,4,2024-04-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,410604.2
2024,5,2024-05-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,464720.1
2024,6,2024-06-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,403213.8
2024,7,2024-07-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,381350.9
2024,8,2024-08-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,357474.2
2024,9,2024-09-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,333841
2024,10,2024-10-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,532325.3
2024,11,2024-11-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,580688.7
2024,12,2024-12-01,Other Alberta Receipts,Other Alberta Receipts,Receipts,,flow,552236.4
2024,1,2024-01-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,291677.2
2024,2,2024-02-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,278791.5
2024,3,2024-03-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,288677.8
2024,4,2024-04-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,279343.8
2024,5,2024-05-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,243769.6
2024,6,2024-06-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,242941.6
2024,7,2024-07-01,Butanes reported as Crude Oil or Equivalent,Butanes reported as Crude Oil or Equivalent,Receipts,,flow,252168.4
